video_id,author,text,clean_text,source_channel,sentiment_label,sentiment_score,gold_label,gold_notes
te4V1vw2pRY,@Lazzue,"Pak, review juga dong Redmi Note 15 Pro 5G 🙏",pak review juga dong redmi note 15 pro 5g,Jagat Review,neutral,0.9366346002,neutral,
te4V1vw2pRY,@dutalenta,"7:36 ada iklannya, ada iklannya,.ada iklannya ! 😂",7 36 ada iklannya ada iklannya ada iklannya,Jagat Review,neutral,0.9970009923,negative,
te4V1vw2pRY,@AuraDesmita-u1o,Apa Udah adah dijual di indo bg,apa sudah adah dijual di indo bg,Jagat Review,neutral,0.9983009696,neutral,
te4V1vw2pRY,@PenikmatTIKTOK,Udah di tes jatuh sama david gatget,sudah di tes jatuh sama david gatget,Jagat Review,neutral,0.997826755,neutral,
te4V1vw2pRY,@faridz.azhar01,"Masih pake Redmi Note 12 Pro 5G nih keluaran 2023
Tapi beli nya 2024 😂",masih pake redmi note 12 pro 5g nih keluaran 2023 tapi beli nya 2024,Jagat Review,neutral,0.9988605976,neutral,
te4V1vw2pRY,@kitachankuro25,"Bang Dedy, Redmi Note 14 dah habis dijual, gimana?? 😭",bang dedy redmi note 14 dah habis dijual gimana,Jagat Review,neutral,0.9947809577,neutral,
te4V1vw2pRY,@Bois948,Smartphone yang 512Gb yang akan jadi makin lega ketika nanti di pasangkan microSD sebesar 2TB. 🙃,smartphone yang 512gb yang akan jadi makin lega ketika nanti di pasangkan microsd sebesar 2tb,Jagat Review,neutral,0.8432699442,neutral,
te4V1vw2pRY,@Bagoesmaen7858,"Kali ini redminote 15 yg standar msih klah sma infinix note edge scara spek, tpi klo titan2an ya msi menang redminote 15....
Klo mo chipset yg lbih ngebut plih infinix note edge. Klo mo yg than bnting ya plih redminote 15.....",kali ini redminote 15 yang standar msih klah sma infinix note edge scara spek tapi kalau titan2an ya msi menang redminote 15 kalau mo chipset yang lbih cepat plih infinix note edge kalau mo yang than bnting ya plih redminote 15,Jagat Review,positive,0.93285501,positive,
te4V1vw2pRY,@YyPhone-i7p,"Boleh juga nie hp,, tapi gue mau nunggu hp merek Oppo atau vivo dikelas harga begini, yg masih nyediain slot micro SD, dan punya varian internal 512gb 👍🏼... Mungkin Oppo seri A tahun ini, dengan mempertahankan kapasitas batrei minimal 7000mah, dan masih nyediain slot micro SD!!.. sukses terus buat semua brand hp android yg masuk ke Indonesia.🔥.",boleh juga nie ponsel tapi saya mau nunggu ponsel merek oppo atau vivo dikelas harga begini yang masih nyediain judi slot micro sd dan punya varian internal 512gb mungkin oppo seri a tahun ini dengan mempertahankan kapasitas batrei minimal 700mah dan masih nyediain judi slot micro sd sukses terus buat semua brand ponsel android yang masuk ke indonesia,Jagat Review,positive,0.9653965831,positive,
te4V1vw2pRY,@warior1195,"Jagat review capek capek jelasin di tiap video bahwa proteksi yg ada di smartphone adalah fitur untuk pencegahan ketika terjadi hal hal yg tidak disengaja, eh... Entitas sdm rendah di fb = kalo punya proteksi ya gasskeun diceburin ke air lah",jagat review capek capek jelasin di tiap video bahwa proteksi yang ada di smartphone adalah fitur untuk pencegahan ketika terjadi hal hal yang tidak disengaja eh entitas sdm rendah di fb kalau punya proteksi ya gasskeun diceburin ke air lah,Jagat Review,positive,0.95,neutral,
te4V1vw2pRY,@ryannurfalah5118,ente yakin 3 jutaan?,ente yakin 3 jutaan,Jagat Review,positive,0.9400509,negative,
te4V1vw2pRY,@maulanaheru1984,Kamera dengan x7pro bagus mana,kamera dengan x7pro bagus mana,Jagat Review,positive,0.998185575,neutral,
te4V1vw2pRY,@gesangsantos7263,"lah ?🤣 
mending poco x7 pro gak sih 🙏🤡🤡🤡",lah mending poco x7 pro tidak sih,Jagat Review,positive,0.6088338494,negative,
te4V1vw2pRY,@andika_7000,"Opening nya nyrnengin, good job tim jagat..",opening nya nyrnengin good job tim jagat,Jagat Review,positive,0.9938878417,neutral,
te4V1vw2pRY,@bagasyudhapratama5009,sayang bnget manufacturing soc nya by samsung :(,sayang bnget manufacturing soc nya by samsung,Jagat Review,positive,0.9116873741,negative,
te4V1vw2pRY,@orang.toksik,Hape zaman sekarang udah pada bagus-bagus kualitas mic nya,ponsel zaman sekarang sudah pada bagus bagus kualitas mic nya,Jagat Review,positive,0.9976959825,positive,
te4V1vw2pRY,@andylambok5764,"Wah bisa beli Neh, kerren bgt 🎉🎉🎉",wah bisa beli neh kerren sangat,Jagat Review,positive,0.9162614346,positive,
te4V1vw2pRY,@momenkangdedi,MASIH SETIA SAMA REDMI NOT 13 PRO 5G ❤ BGUS DESAIN CAMERA NYA,masih setia sama redmi not 13 pro 5g bgus desain camera nya,Jagat Review,positive,0.9957432151,neutral,
te4V1vw2pRY,@jibakri5221,Keren aku udah beli❤,bagus aku sudah beli,Jagat Review,positive,0.9907859564,positive,
te4V1vw2pRY,@MoezCr1TiKaL,"hp nya dari segi spek dan desain layar mirip  dgn hp  baru infinix note edge 5g. tapi infinix  harganya lebih murah,  varian 8/256 dijual sekitar 3.2jt.",ponsel nya dari segi spek dan desain layar mirip dgn ponsel baru infinix note edge 5g tapi infinix harganya lebih murah varian 8 256 dijual sekitar 3 2jt,Jagat Review,positive,0.8559903502,negative,
te4V1vw2pRY,@danielhary2811,Harganya naik 500rb an di versi ram storage yg sama dibanding redmi note 14 5g tahun lalu. Sampe2 ada lg versi storage 128gb biar harganya tetap menarik.,harganya naik 500rb an di versi ram storage yang sama dibanding redmi note 14 5g tahun lalu sampe2 ada lg versi storage 128gb biar harganya tetap menarik,Jagat Review,positive,0.9678297043,neutral,
te4V1vw2pRY,@DwiSulantari,Gak jadi perang as samaChina ? Harga hp stabil,tidak jadi perang as samachina harga ponsel stabil,Jagat Review,positive,0.9400036931,neutral,
te4V1vw2pRY,@duniamainanku1511,Mkin kesini model kamranya jlek2 tata letaknya..,mkin kesini model kamranya jlek2 tata letaknya,Jagat Review,positive,0.8481546044,negative,
te4V1vw2pRY,@Vay-v8f,Masih bagus iqoo z10,masih bagus iqoo z10,Jagat Review,positive,0.9980432987,negative,
te4V1vw2pRY,@racingchanel1086,Nunggu versi poco nya,nunggu versi poco nya,Jagat Review,positive,0.7086007595,neutral,
te4V1vw2pRY,@miriokun2296,Opsi terbaik selain infinix note edge 5G,opsi terbaik selain infinix note edge 5g,Jagat Review,positive,0.9969376326,positive,
te4V1vw2pRY,@kurniawanekasaputra6838,"Hmmn seri redmi sebaiknya fokusnya bukan di durabiliti sih hrusnya klo mau fokus durabiliti buat aja kagi seri bru kek, dri pda nambah ketahanan lbih baik nambahin kapasitas batre hdeuh apake vidio stabil semua resolusi ke apa ke hdeh mlah durabiliti yang gak semua orng perlu",hmmn seri redmi sebaiknya fokusnya bukan di durabiliti sih hrusnya kalau mau fokus durabiliti buat aja kagi seri bru kek dri pda nambah ketahanan lbih baik nambahin kapasitas baterai hdeuh apake vidio stabil semua resolusi ke apa ke hdeh mlah durabiliti yang tidak semua orng perlu,Jagat Review,positive,0.9927105904,negative,
te4V1vw2pRY,@FrimussS-g8p,"Sesuai prediksi, harga naik.",sesuai prediksi harga naik,Jagat Review,positive,0.8625879884,neutral,
te4V1vw2pRY,@story_life,"Masih setia dengan Redmi note 10 5G 8/128 dimensity 700, moga bisa upgrade,..",masih setia dengan redmi note 10 5g 8 128 dimensity 700 moga bisa upgrade,Jagat Review,positive,0.9789495468,neutral,
te4V1vw2pRY,@catwin6045,"Always On 10sec Display 🤷🏻‍♂️💬💬
Layar melengkung nyaman 🙎🏻‍♂️💬💬 yg sekarang sudah tdk saya sukai.
Tapi tetap manntaapp....! 👍🏻👍🏻❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥",always on 10sec display layar melengkung nyaman yang sekarang sudah tidak saya sukai tapi tetap manntaapp,Jagat Review,positive,0.9618284702,positive,
te4V1vw2pRY,@rakamuhammadhirawan8904,Renot 15 5G jd yg lmayan sweet spot sih pilihannya..,renot 15 5g jd yang lmayan sweet spot sih pilihannya,Jagat Review,positive,0.9384918213,positive,
te4V1vw2pRY,@omnick69,"Rekam video saya bandingkan dengan yang versi 4G kok lebih bagus yang 4G ya, lebih stabil.",rekam video saya bandingkan dengan yang versi 4g kok lebih bagus yang 4g ya lebih stabil,Jagat Review,positive,0.946711719,negative,
te4V1vw2pRY,@reeze5877,"""3 jutaan"" gw pencet link langsung 5 juta",3 jutaan saya pencet link langsung 5 juta,Jagat Review,positive,0.95,negative,
te4V1vw2pRY,@yasonenrico8630,Selalu Gercep dan detail banget kalo review product baru. Setiap hari pasti jadi kawan makan dan kawan pas balik kerja 👍,selalu gercep dan detail sangat kalau review product baru setiap hari pasti jadi kawan makan dan kawan pas balik kerja,Jagat Review,positive,0.994152844,neutral,
te4V1vw2pRY,@WargaDesa-y6o,"Sayang banget perekaman 4k nya ga di kasih stabil, kalau aku mending ada 1080 60fps, dri pada ada 4k tapi ga stabil..,,",sayang sangat perekaman 4k nya tidak di kasih stabil kalau aku mending ada 1080 60fps dri pada ada 4k tapi tidak stabil,Jagat Review,positive,0.95,negative,
te4V1vw2pRY,@bagustsw8012,"Parah performa nya buat genshin set lowest cuma dapet 35 fps doank, padahal di rentang 3 jutaan banyak yg performa nya lebih ngebut kek iqoo z10r, moto g67 power, infinix gt 30 biasa",sangat performa nya buat genshin set lowest cuma dapet 35 fps doank padahal di rentang 3 jutaan banyak yang performa nya lebih cepat kek iqoo z10r moto g67 power infinix gt 30 biasa,Jagat Review,positive,0.9815744758,negative,
te4V1vw2pRY,@RudiAnto-web,versi redmi note 15pro bang,versi redmi note 15pro bang,Jagat Review,positive,0.9774520397,neutral,
te4V1vw2pRY,@Kullyy,"Ya mungkin ada yg lebih kencang di harga segitu. 

Cuma memang kerasa ada kenaikan harga imbas ram/storage naik, ada beberapa aspek yg kaya di korbanin , tapi mereka nonjolin aspek lainnya. 

Ya gw merasa dengan moto edge 60 fusion yg bulan lalu gw beli, gw bersyukur niatan nunggu gw sampe hp xiaomi terbaru rulis gw batalin dan jadi milih moto ede 60 fusion. Karna kalau gw nunggu ini pasti ujung ujung nya ga jadi beli. 

Gw beli edge 60 fusion di harga 3,8 jt an (12/256) . Dan ternyata xiaomi ini di harga sekitar itu juga dan ga jadi lebih baik juga",ya mungkin ada yang lebih kencang di harga segitu cuma memang kerasa ada kenaikan harga imbas ram storage naik ada beberapa aspek yang kaya di korbanin tapi mereka nonjolin aspek lainnya ya saya merasa dengan moto edge 60 fusion yang bulan lalu saya beli saya bersyukur niatan nunggu saya sampe ponsel xiaomi terbaru rulis saya batalin dan jadi milih moto ede 60 fusion karena kalau saya nunggu ini pasti ujung ujung nya tidak jadi beli saya beli edge 60 fusion di harga 3 8 jt an 12 256 dan ternyata xiaomi ini di harga sekitar itu juga dan tidak jadi lebih baik juga,Jagat Review,positive,0.8629695177,positive,
te4V1vw2pRY,@aizulirik8901,Masih setia dengan Xiaomi 14t 🙂,masih setia dengan xiaomi 14t,Jagat Review,positive,0.9754213691,neutral,
te4V1vw2pRY,@doraexplorer8331,"Titan = tiada tanding, bisa aje marketing Indo",titan tiada tanding bisa aje marketing indo,Jagat Review,positive,0.7487094402,neutral,
te4V1vw2pRY,@AndroidO1-f9w,ama Xiaomi not 14 pro 5g kamera bagus mana bangg,ama xiaomi not 14 pro 5g kamera bagus mana bangg,Jagat Review,positive,0.95,neutral,
te4V1vw2pRY,@ridwan_tricks,"Lebih worth it ini daripada yang 4G menurutku , kamera cuma satu disusun layaknya kompor dan varian 8/256 juga udah tembus 3jtan😅",lebih layak beli ini daripada yang 4g menurutku kamera cuma satu disusun layaknya kompor dan varian 8 256 juga sudah tembus 3jtan,Jagat Review,positive,0.9595729709,positive,
te4V1vw2pRY,@DanuSky-k2z3o,Vidio 1080P 60Fps nya mna bang!??,vidio 1080p 60fps nya mna bang,Jagat Review,positive,0.9971209168,negative,
te4V1vw2pRY,@Notbot.okay3080,"10:45 entah kenapa gua setiap liatin review hp suka lompat ke bagian ini 😂
Kalau bagus baru lah tonton full",10 45 entah kenapa saya setiap liatin review ponsel suka lompat ke bagian ini kalau bagus baru lah tonton full,Jagat Review,positive,0.9196264148,neutral,
te4V1vw2pRY,@adebimatara9481,Harga ya naik drastis efek inflasi ram naik,harga ya naik drastis efek inflasi ram naik,Jagat Review,positive,0.5343855023,neutral,
te4V1vw2pRY,@stuart9498,"untung layarnya ga gede"" banget",untung layarnya tidak gede sangat,Jagat Review,positive,0.9606481194,positive,
te4V1vw2pRY,@romanoffwailan,"harga varian termurahnya itu harga varian 4G yang storage nya 256 GB keluaran tahun lalu, eh sekarang varian yang sama di seri ini tau-tau naik harganya. apa karena krisis RAM ya karena diborong buat AI? banyak yang komen begini perihal kenaikan harganya dibanding seri sebelumnya",harga varian termurahnya itu harga varian 4g yang storage nya 256 gb keluaran tahun lalu eh sekarang varian yang sama di seri ini tau tau naik harganya apa karena krisis ram ya karena diborong buat ai banyak yang komen begini perihal kenaikan harganya dibanding seri sebelumnya,Jagat Review,positive,0.7848590612,neutral,
te4V1vw2pRY,@dimzm5_,"Efek storage harga naik is real, buset harganya edan😅",efek storage harga naik is real terkejut harganya edan,Jagat Review,positive,0.95,neutral,
te4V1vw2pRY,@nicholasps28,"MANTAP REDMI, makin upgradenya joss",bagus redmi makin upgradenya joss,Jagat Review,positive,0.9970728159,positive,
te4V1vw2pRY,@alialbar4157,Reviwe honor win dong bang batrei 10000 mah naga terbaru. Harga murah menarik sekali,reviwe honor win dong bang batrei 100 mah naga terbaru harga murah menarik sekali,Jagat Review,positive,0.9976200461,neutral,
te4V1vw2pRY,@SepuhMugiwaraPirates,"Kingfinix siap"" note 60 nih rilis",kingfinix siap note 60 nih rilis,Jagat Review,positive,0.6167418361,neutral,
te4V1vw2pRY,@bimoagungk2977,redmi note paling waras dibanding seri pro-nya hahaha,redmi note paling waras dibanding seri pro nya hahaha,Jagat Review,positive,0.98216784,positive,
te4V1vw2pRY,@firepumpspp,"ampun dah layar curve gak banget, knp gak di buat flat aja sih",ampun dah layar curve tidak sangat knp tidak di buat flat aja sih,Jagat Review,positive,0.95,negative,
r1aEXJYypx8,@EddiKurniawan,7:49 layarnya udah baret... Kayaknya kena pasir tadi ya?!,7 49 layarnya sudah baret kayaknya kena pasir tadi ya,Youtuber Cupu,negative,0.7209272981,neutral,
r1aEXJYypx8,@santrigarena1617,"11:12 tiba"" bangett 😂",11 12 tiba bangett,Youtuber Cupu,negative,0.792088747,neutral,
r1aEXJYypx8,@ilyaskholil_87,Mayan komen yg ke 10,mayan komen yang ke 10,Youtuber Cupu,negative,0.5269193649,neutral,
r1aEXJYypx8,@Fayyadh1008,Napa yak desain kameranya gitu amat dah🗿,napa yak desain kameranya gitu amat dah,Youtuber Cupu,negative,0.9983215928,negative,
r1aEXJYypx8,@sqiying,"5:07 udah tua ya koh, gede² bgt tu icon hahha",5 07 sudah tua ya koh gede sangat tu icon hahha,Youtuber Cupu,negative,0.9659872055,neutral,
r1aEXJYypx8,@myselfcustom,"Batrainya bocorrr,masa batrai 6000 sot ""hanya"" 7jam,",batrainya bocorr masa batrai 600 waktu layar menyala hanya 7jam,Youtuber Cupu,negative,0.6954955459,negative,
r1aEXJYypx8,@Shairafi_G,"Mau nanya nih
Knp sih redmi note itu ga bisa 120fps ml",mau nanya nih knp sih redmi note itu tidak bisa 120fps ml,Youtuber Cupu,negative,0.8472454548,negative,
r1aEXJYypx8,@MarasetDenpasar,"pakai seri redmi note banyak kenangan, hp yang selalu ideal untuk pemakain banyak orang, nyaman, cuma yah itu iklan nya aja yang bikin males. buka aplikasi musik dan pemutar video bawaan aja selalu ada iklan",pakai seri redmi note banyak kenangan ponsel yang selalu ideal untuk pemakain banyak orang nyaman cuma yah itu iklan nya aja yang bikin males buka aplikasi musik dan pemutar video bawaan aja selalu ada iklan,Youtuber Cupu,negative,0.9778150916,negative,
r1aEXJYypx8,@lu_kocak,"12:08 walau ada IP rating tinggi kalau gw tetap takut si, bukan uang sedikit si & teknologi.",12 08 walau ada ip rating tinggi kalau saya tetap takut si bukan uang sedikit si teknologi,Youtuber Cupu,negative,0.9976201653,neutral,
r1aEXJYypx8,@AjiJokk,soal iklan di dns nya,soal iklan di dns nya,Youtuber Cupu,negative,0.95,negative,
r1aEXJYypx8,@mariodenanda2926,"Desain engga banget, jelek bagian blkg nya
Ga mau gnti desain apa",desain engga sangat jelek bagian blkg nya tidak mau gnti desain apa,Youtuber Cupu,negative,0.9985262156,negative,
r1aEXJYypx8,@gielbhar.p.u2464,"Saya lagi nyari yg versi Find X7 basic kayaknya susah bener nyari yg jual di indo mas. Karena lagi mau ngoleksi hp pribadi yg ada nomer 7 nya. Yang udh saya miliki :
- Honor Magic 7
- Realme GT 7

Nah yg belum dan susah dicari Oppo Find X7.
Kalau di mas Fendy kira2 bisa gak jastip unit tersebut ?",saya lagi nyari yang versi find x7 basic kayaknya susah bener nyari yang jual di indo mas karena lagi mau ngoleksi ponsel pribadi yang ada nomer 7 nya yang sudah saya miliki honor magic 7 realme gt 7 nah yang belum dan susah dicari oppo find x7 kalau di mas fendy kira2 bisa tidak jastip unit tersebut,Youtuber Cupu,negative,0.6399433613,neutral,
r1aEXJYypx8,@muchsdm8520,"Yutuber cupu upload ada iklan: gak tak skip, tak tinggal ngiseng",yutuber cupu upload ada iklan tidak tak jangan beli tak tinggal ngiseng,Youtuber Cupu,negative,0.9988470078,neutral,
r1aEXJYypx8,@adin3341,apakah ada penyakit bawaan xiomi yaitu kamera ndut ndutan 😂😂,apakah ada penyakit bawaan xiomi yaitu kamera ndut ndutan,Youtuber Cupu,negative,0.7981324792,negative,
r1aEXJYypx8,@CikolManRC,5G 😂 gak guna di indo,5g tidak guna di indo,Youtuber Cupu,negative,0.9989487529,neutral,
r1aEXJYypx8,@ciay-f6k,Knp kedut2 kameranya ya?yg seri sblmnya jg gt,knp kedut2 kameranya ya yang seri sblmnya jg gt,Youtuber Cupu,negative,0.7877016068,negative,
r1aEXJYypx8,@sehrulmuhsidiq1463,Seri note dari redmi sekarang membosankan 😂 spesifikasi gitu2 aja apalagi kamera dan Ai nya 😂 padahal kalo masih gitu-gitu aja upgrade ui di kameranya contoh 1080p bisa pindah lensa 😅,seri note dari redmi sekarang membosankan spesifikasi gitu2 aja apalagi kamera dan ai nya padahal kalau masih gitu gitu aja upgrade ui di kameranya contoh 1080p bisa pindah lensa,Youtuber Cupu,negative,0.9990026355,negative,
r1aEXJYypx8,@plusluna,"Rumornya 6 jutaan , hp tumbal model jelek sih relatif ya tp ini definisi culun modelnya, mana bnyk ad lg.😂😂😂",rumornya 6 jutaan ponsel tumbal model jelek sih relatif ya tapi ini definisi culun modelnya mana bnyk ad lg,Youtuber Cupu,negative,0.9993177652,negative,
r1aEXJYypx8,@Ashren-Pr,"0:31 
bocil: mak, bapak lama banget ya intronya 
nyonya: sabar sabarin aja 

{{{ TEMPLATE MEME }}}",0 31 bocil mak bapak lama sangat ya intronya nyonya sabar sabarin aja template meme,Youtuber Cupu,negative,0.9749076962,neutral,
r1aEXJYypx8,@fajrirachman6907,"hadeeeuh, baru aja beli Reno 14 Pro 5G -_-",hadeeuh baru aja beli reno 14 pro 5g,Youtuber Cupu,negative,0.8195945621,positive,
r1aEXJYypx8,@zicoabadi,"Aku masih pakai  redmi  note 10 64gb basic rencana mau ganti ini...
Tapi desain juga kurang suka 🤭",aku masih pakai redmi note 10 64gb basic rencana mau ganti ini tapi desain juga kurang suka,Youtuber Cupu,negative,0.998526454,negative,
r1aEXJYypx8,@Ashren-Pr,"2:17 PUNCAK KOMEDI
ya mau gimana lagi, outfit buat cowok itu kebanyakan ya basic outfit, dan realitanya bakalan mirip dengan orang lain, apalagi kalo udah bapak bapak ya kan...
yakali mau tampil beda kudu pake rok...",2 17 puncak komedi ya mau gimana lagi outfit buat cowok itu kebanyakan ya basic outfit dan realitanya bakalan mirip dengan orang lain apalagi kalau sudah bapak bapak ya kan yakali mau tampil beda kudu pake rok,Youtuber Cupu,negative,0.7628214359,neutral,
r1aEXJYypx8,@aansusanto5327,Waduh bocil udah tau lagu EEE A... 😂,waduh bocil sudah tau lagu ee a,Youtuber Cupu,negative,0.9739094973,neutral,
r1aEXJYypx8,@RamaSaputra-j1d,akhirnya di bahas juga nih sama youtuber cupu,akhirnya di bahas juga nih sama youtuber cupu,Youtuber Cupu,negative,0.9590697289,neutral,
r1aEXJYypx8,@AhmadKur-c6j,2 menit yg lalu,2 menit yang lalu,Youtuber Cupu,negative,0.9816826582,neutral,
r1aEXJYypx8,@ChouSenka,"Bang, apakah tidak ada niatan bikin time stamp setiap point2nya di videonya?

anyway love the content!",bang apakah tidak ada niatan bikin time stamp setiap point2nya di videonya anyway love the content,Youtuber Cupu,negative,0.585242033,neutral,
r1aEXJYypx8,@isdon6804,Kalo iPhone di jatuh kayak gitu dah tamat kayaknya 😂,kalau iphone di jatuh kayak gitu dah tamat kayaknya,Youtuber Cupu,negative,0.9880530834,neutral,
r1aEXJYypx8,@zakimaengame3758,"Gue bingung, itu design kamera beneran jelek pake banget, urung upgrade lg anj",saya bingung itu design kamera beneran jelek pake sangat urung upgrade lg anj,Youtuber Cupu,negative,0.9993932247,negative,
r1aEXJYypx8,@oncysial9006,Secara kamera mending mana sama Poco f7,secara kamera mending mana sama poco f7,Youtuber Cupu,negative,0.9753258824,neutral,
r1aEXJYypx8,@nurfadillahahmad7696,"Iya dah, gw ngerekam pake lensa 1X patah-patah. Device gw Redmi Note 12 Pro 5G. Kecuali gw ngerekamnya pake lensa ultrawide-nya. Baru daah amaan.",iya dah saya ngerekam pake lensa 1x patah patah device saya redmi note 12 pro 5g kecuali saya ngerekamnya pake lensa ultrawide nya baru daah amaan,Youtuber Cupu,negative,0.95,negative,
r1aEXJYypx8,@Fath-Mifans,"Aku denger² ram nya jadi 6 (buat yg renot 15 5g) gara² ram naik, padahal yg 14 mulai dari 8 loh, agak nyesel dikit sih, kalo harga nya masih sama gapapa lah tapi kalo harga nya beda, wah bete aku sama redmi",aku denger ram nya jadi 6 buat yang renot 15 5g gara ram naik padahal yang 14 mulai dari 8 loh agak nyesel dikit sih kalau harga nya masih sama gapapa lah tapi kalau harga nya beda wah bete aku sama redmi,Youtuber Cupu,negative,0.9992522597,negative,
r1aEXJYypx8,@rajendart5362,Video kedat kedut cirikhas xiomai,video kedat kedut cirikhas xiomai,Youtuber Cupu,negative,0.9991114736,negative,
r1aEXJYypx8,@muhammad.yusufiqbal,Belum terlalu besar dari redmi note 14Pro 5G ya updatenya,belum terlalu besar dari redmi note 14pro 5g ya updatenya,Youtuber Cupu,negative,0.8835633397,negative,
r1aEXJYypx8,@Ashren-Pr,"PERKARA IKLAN
2026 harusnya manusia yang pegang hape pintar udah bisa sih ya untuk manfaatin kepintaran dari si hp itu sendiri
why? AI ada, gemini lah paling minimal. tinggal tanya cara disable iklan itu gimana
mau yang ada step by step berupa video? tiap hp ada youtube, tinggal cari tutorial 
KECUALI user yang pegang hp pintar ini, user yang goblog, udah goblog, mager pula...
yakin deh kerjaannya bakalan digantiin sama AI di masa depan.",perkara iklan 2026 harusnya manusia yang pegang ponsel pintar sudah bisa sih ya untuk manfaatin kepintaran dari si ponsel itu sendiri why ai ada gemini lah paling minimal tinggal tanya cara disable iklan itu gimana mau yang ada step by step berupa video tiap ponsel ada youtube tinggal cari tutorial kecuali user yang pegang ponsel pintar ini user yang goblog sudah goblog mager pula yakin deh kerjaannya bakalan digantiin sama ai di masa depan,Youtuber Cupu,negative,0.997713685,neutral,
r1aEXJYypx8,@sangmalamtv,jelek desain kameranya mirip oppo,jelek desain kameranya mirip oppo,Youtuber Cupu,negative,0.9979414344,negative,
r1aEXJYypx8,@rikiabdi-xe5to,"klu harga skitar 5 jutaan kurang dikit, mending ke x7 pro aja kali ya..",klu harga skitar 5 jutaan kurang dikit mending ke x7 pro aja kali ya,Youtuber Cupu,negative,0.9734542966,negative,
r1aEXJYypx8,@NealMohan-h4m,"Renot 14 series, sama renot 15 boring 
Gak wah wah banget",renot 14 series sama renot 15 boring tidak wah wah sangat,Youtuber Cupu,negative,0.9989755154,negative,
r1aEXJYypx8,@asrilrachmadani8665,Lebih mending ini apa m8 pro 5g?,lebih mending ini apa m8 pro 5g,Youtuber Cupu,negative,0.9951511621,neutral,
r1aEXJYypx8,@unamezxy,"Batre gede SOT sama aja 7jam mo yg 5000mah jg bisa segitu jaman dulu.. Intinya apa batre d gedein? Laar di gedein daya nya juga makan gede?
Ajaib.. 
Kaya kasus mi 17 pro yg SOT nya sama ama iphone 17 pro yg batrenya kecil...
*ga menarik jg sih redmi indonesia masa pake brand ambasador fajar sadboy...
Yg mana uda nunjukin kualitas dia dimana kan",baterai gede waktu layar menyala sama aja 7jam mo yang 500mah jg bisa segitu jaman dulu intinya apa baterai d gedein laar di gedein daya nya juga makan gede ajaib kaya kasus mi 17 pro yang waktu layar menyala nya sama ama iphone 17 pro yang batrenya kecil tidak menarik jg sih redmi indonesia masa pake brand ambasador fajar sadboy yang mana uda nunjukin kualitas dia dimana kan,Youtuber Cupu,negative,0.9932964444,negative,
r1aEXJYypx8,@YogismanMustofa,Bang kenapa ga nyoba low mid entry,bang kenapa tidak nyoba low mid entry,Youtuber Cupu,negative,0.9862739444,neutral,
r1aEXJYypx8,@ngalamkipaker,Mending ada iklan sih bisa membantu sumber pekerjaan orang lain yang bekerja di bidang iklan itu😅,mending ada iklan sih bisa membantu sumber pekerjaan orang lain yang bekerja di bidang iklan itu,Youtuber Cupu,negative,0.9330658317,positive,
r1aEXJYypx8,@sandazor3723,Redmi note dari mulai 11 hasil videonya belum ada yg bagus ya... Masih banyak jitter gtu,redmi note dari mulai 11 hasil videonya belum ada yang bagus ya masih banyak jitter gtu,Youtuber Cupu,negative,0.9752852917,negative,
r1aEXJYypx8,@iamyou287,Cuma minus ga bisa pindah lensa pas video 😅,cuma minus tidak bisa pindah lensa pas video,Youtuber Cupu,negative,0.850340724,negative,
r1aEXJYypx8,@saepul6044,Makin bingung ambil poco x7p atau redmi note 15 pro😭 bang cobaa buatin adu sama si poco x7p,makin bingung ambil poco x7p atau redmi note 15 pro bang cobaa buatin adu sama si poco x7p,Youtuber Cupu,negative,0.7621901631,neutral,
r1aEXJYypx8,@sutikno6297,Di tonton dari awal nunggu harga malah di jebak sama judul vidio kon.......,di tonton dari awal nunggu harga malah di jebak sama judul vidio kon,Youtuber Cupu,negative,0.9592887759,neutral,
r1aEXJYypx8,@27yudistira27,Penyakit buat videonya belum sembuh juga?,penyakit buat videonya belum sembuh juga,Youtuber Cupu,negative,0.9914807081,negative,
r1aEXJYypx8,@Boernot,"Koq layarnya malah datar, bukan curve kaya renot 14 pro 5g",koq layarnya malah datar bukan curve kaya renot 14 pro 5g,Youtuber Cupu,negative,0.9978843331,negative,
r1aEXJYypx8,@himawanwidyatama90,Emang Xiaomi 17 Regular masuk indo gak yah kok belum ada yang review satupun wkwk 😂,emang xiaomi 17 regular masuk indo tidak yah kok belum ada yang review satupun tertawa,Youtuber Cupu,negative,0.8748629689,neutral,
r1aEXJYypx8,@ikwanprabowo17,"gw yg takutin tuh emang bodynya gak bakal rusak dibating2 tpi ntar sebulan setelahnya muncul garis ijo😭 

sewajarnya aja pke hp gasih walaupun ada sertifikasi militer grade kaya yaudah nice to have aja😅😅",saya yang takutin tuh emang bodynya tidak bakal rusak dibating2 tapi ntar sebulan setelahnya muncul garis ijo sewajarnya aja pke ponsel gasih walaupun ada sertifikasi militer grade kaya yaudah nice to have aja,Youtuber Cupu,negative,0.993244946,negative,
